2025-05-06 20:26:16 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 10:37:41 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 10:37:45 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 10:37:45 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=null, builder=null]
2025-05-09 10:37:45 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Login or password is incorrect, responseType=CLIENT]
2025-05-09 10:37:45 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 11:21:01 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 11:21:08 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 11:21:08 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/show, args=[], userAuthorization=null, builder=null]
2025-05-09 11:21:08 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=You haven't been authorized. Please call /signin or /signup command to log in., responseType=FINAL]
2025-05-09 11:21:08 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 11:21:10 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 11:21:10 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/sad, args=[], userAuthorization=null, builder=null]
2025-05-09 11:21:10 [main] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: Cannot invoke "ru.sdmitriy612.command.Command.getCommandType()" because "command" is null
2025-05-09 11:21:10 [main] ERROR ru.sdmitriy612.server.Server - Handling input error: Cannot read object from client: Cannot invoke "ru.sdmitriy612.command.Command.getCommandType()" because "command" is null
2025-05-09 11:22:16 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 11:22:20 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 11:22:20 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/asd, args=[], userAuthorization=null, builder=null]
2025-05-09 11:22:20 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=unknown command. Use /help for command list., responseType=ERROR]
2025-05-09 11:22:20 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 11:22:23 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 11:22:23 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/help, args=[], userAuthorization=null, builder=null]
2025-05-09 11:22:23 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=You haven't been authorized. Please call /signin or /signup command to log in., responseType=FINAL]
2025-05-09 11:22:23 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 11:22:30 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 11:22:30 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=null, builder=null]
2025-05-09 11:22:30 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=You haven't been authorized. Please call /signin or /signup command to log in., responseType=FINAL]
2025-05-09 11:22:30 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 11:22:37 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 11:22:37 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=null, builder=null]
2025-05-09 11:22:37 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=You haven't been authorized. Please call /signin or /signup command to log in., responseType=FINAL]
2025-05-09 11:22:37 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 11:24:10 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 11:24:14 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 11:24:14 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=You, args=[are, not, authorized], userAuthorization=null, builder=null]
2025-05-09 11:24:14 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=unknown command. Use /help for command list., responseType=ERROR]
2025-05-09 11:24:14 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 11:24:17 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 11:24:17 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=null, builder=null]
2025-05-09 11:24:17 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Login or password is incorrect, responseType=AUTHORIZE]
2025-05-09 11:24:17 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 11:25:21 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 11:25:21 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=null, builder=null]
2025-05-09 11:25:21 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Login or password is incorrect, responseType=AUTHORIZE]
2025-05-09 11:25:21 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 11:25:42 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 11:25:46 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 11:25:46 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=null, builder=null]
2025-05-09 11:25:46 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Login or password is incorrect, responseType=AUTHORIZE]
2025-05-09 11:25:46 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 11:25:50 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 11:25:50 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=UserAuthorization[login=penis, hashedPassword=ab18168b6eec69df586491b6e5eaf28c6b6948a6e43defab2592dfeb69a0307c40c0f74094485ecc305a4df68d70cf49fcf0eb355f151ee368569332be18a317], builder=null]
2025-05-09 11:25:50 [main] ERROR ru.sdmitriy612.user.User - Error during authorization: Подсоединение по адресу localhost:5432 отклонено. Проверьте что хост и порт указаны правильно и что postmaster принимает TCP/IP-подсоединения.
2025-05-09 11:25:50 [main] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: Error during authorization: Подсоединение по адресу localhost:5432 отклонено. Проверьте что хост и порт указаны правильно и что postmaster принимает TCP/IP-подсоединения.
2025-05-09 11:25:50 [main] ERROR ru.sdmitriy612.server.Server - Handling input error: Cannot read object from client: Error during authorization: Подсоединение по адресу localhost:5432 отклонено. Проверьте что хост и порт указаны правильно и что postmaster принимает TCP/IP-подсоединения.
2025-05-09 11:27:39 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/show, args=[], userAuthorization=null, builder=null]
2025-05-09 11:29:32 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 11:29:35 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/show, args=[], userAuthorization=null, builder=null]
2025-05-09 11:30:35 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 11:30:38 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/s, args=[], userAuthorization=null, builder=null]
2025-05-09 11:58:37 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 11:58:40 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/as, args=[], userAuthorization=null, builder=null]
2025-05-09 12:00:34 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 12:00:37 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/asd, args=[], userAuthorization=null, builder=null]
2025-05-09 12:00:46 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 12:00:50 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/s, args=[], userAuthorization=null, builder=null]
2025-05-09 12:01:27 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 12:01:29 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/as, args=[], userAuthorization=null, builder=null]
2025-05-09 12:01:44 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 12:01:50 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=null, builder=null]
2025-05-09 12:01:56 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 12:01:56 [main] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=null, builder=null]
2025-05-09 12:01:56 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Login or password is incorrect, responseType=AUTHORIZE]
2025-05-09 12:01:56 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-09 12:01:58 [main] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
